index,signal,label
407,1.630859 1.703796 1.850891 1.925049 1.876831 1.667786 1.428528 1.309509 1.303101 1.417542 1.531372,1
408,1.681519 1.812134 1.949463 1.958313 1.948853 1.749268 1.495667 1.267700 1.220703 1.213074 1.336670 1.484375,1
409,1.683044 1.726685 1.825562 1.964111 1.972961 1.828918 1.598206 1.376953 1.268921 1.294250 1.405640 1.493225 1.551514,1
410,1.636047 1.703491 1.858826 1.995239 1.972046 1.788635 1.551514 1.347961 1.276245 1.374512 1.519165,1
411,1.659851 1.731262 1.830444 1.840820 1.734009 1.571960 1.419067 1.360474 1.413879 1.492920,1
412,1.658630 1.695251 1.723022 1.792603 1.876526 1.888428 1.808777 1.684570 1.554565 1.457825 1.423950 1.455383 1.499634 1.531372 1.516724 1.520386 1.536865,1
413,1.670227 1.788330 1.937256 1.949768 1.846313 1.599426 1.353455 1.275024 1.271362 1.419678 1.539001,1
414,1.641541 1.734009 1.888123 1.999817 1.963501 1.746216 1.472473 1.275635 1.237488 1.331787 1.495056,1
415,1.660461 1.778564 2.005005 2.299194 2.484131 2.446289 2.167969 1.712341 1.211548 0.779419 0.585022 0.655823 0.962830 1.307068 1.509094,1
416,1.656189 1.714783 1.882324 2.233276 2.764587 3.152771 3.228760 2.898254 2.226257 1.448059 0.661011 0.090637 -0.047607 0.130310 0.589905 1.091614 1.428833,1
417,1.636963 1.698608 1.986084 2.697144 3.778381 4.135132 3.697205 2.313538 0.494995 -0.919800 -1.228027 -0.709839 0.393066 1.160889 1.497803,1
418,1.656189 1.747437 1.990051 2.177429 2.173157 1.881714 1.441650 1.061707 0.960999 1.046753 1.339417 1.509094,1
419,1.643372 1.696472 1.779785 1.836243 1.821594 1.718445 1.576843 1.460571 1.389160 1.409912 1.495667,1
420,1.647949 1.749573 2.012024 2.364807 2.508240 2.335205 1.847229 1.240234 0.771790 0.659485 0.899963 1.296082 1.542358,1
421,1.666870 1.718140 1.872253 2.174072 2.336426 2.168579 1.883545 1.482239 1.090393 0.905457 0.851440 0.868225 1.110535 1.360779 1.488342 1.540833,1
422,1.665039 1.732483 1.803589 1.815796 1.749268 1.638794 1.529541 1.451416 1.427612 1.472168 1.541138,1
423,1.647644 1.791382 2.278442 3.406372 4.818115 5.239258 4.433594 2.194214 -0.240479 -1.931763 -2.261963 -1.459351 0.080566 1.059570 1.490784,1
424,1.650085 1.716614 1.837769 1.924438 1.878357 1.695251 1.458130 1.314087 1.324158 1.456909,1
425,1.626282 1.726379 2.100220 2.986450 4.523621 5.524597 5.530701 4.157104 1.740723 -0.833740 -2.594299 -2.936707 -2.210693 -0.539246 0.761108 1.407471,1
426,1.636353 1.697998 1.807861 1.838379 1.739502 1.582031 1.445312 1.397095 1.441956 1.534424,1
427,1.655579 1.723022 1.878052 2.106934 2.244263 2.196960 1.948547 1.603394 1.248779 0.982971 0.943298 1.081543 1.313782 1.495361,1
428,1.638794 1.696167 1.860962 2.146606 2.479248 2.680969 2.633667 2.304687 1.781311 1.235352 0.734253 0.452271 0.437012 0.665588 1.044312 1.362610 1.535950,1
429,1.641235 1.699829 1.915283 2.477417 3.375854 3.667603 3.374023 2.222290 0.778809 -0.346985 -0.620728 -0.292053 0.626526 1.260376,1
430,1.623840 1.701660 1.955566 2.649536 4.241028 6.575928 7.993469 8.470764 7.129517 3.681641 -0.152283 -3.340454 -5.315857 -5.302734 -3.632507 -2.127075 -0.471802 0.759888 1.247864 1.372375 1.411743 1.406555 1.365967 1.443481,1
431,1.649170 1.696472 1.802063 2.002869 2.079773 2.067566 1.827393 1.488342 1.204529 1.134033 1.147461 1.357422 1.510620,1
432,1.646423 1.705627 1.791992 1.884766 1.905518 1.843872 1.697083 1.516724 1.354675 1.286316 1.319885 1.420898 1.520996,1
433,1.651917 1.703491 1.811829 1.798706 1.814880 1.824036 1.699219 1.581421 1.460266 1.412354 1.398621 1.353149 1.401367 1.503296,1
434,1.638489 1.703796 1.801758 1.845703 1.794434 1.669312 1.523437 1.409302 1.384583 1.460571 1.546021,1
435,1.673889 1.756592 1.822510 1.804810 1.708679 1.585999 1.463623 1.397400 1.409302 1.493225,1
436,1.677551 1.724243 1.776428 1.878052 1.904297 1.888428 1.764832 1.610413 1.463623 1.412964 1.373596 1.378479 1.437988 1.457825 1.454773 1.470032 1.515503,1
437,1.674805 1.759949 1.857910 1.856995 1.704102 1.484070 1.312561 1.275024 1.364441 1.506958,1
438,1.659241 1.827087 2.293396 3.243713 3.964844 4.042969 2.979431 1.329956 -0.282898 -1.112671 -1.074219 -0.105286 0.891113 1.372070 1.532288,1
439,1.668396 1.839600 2.214966 2.946777 3.924866 4.504700 4.568176 4.040222 2.763062 1.264954 -0.278320 -1.408691 -1.683044 -1.445312 -0.653992 0.371094 1.081543 1.446838,1
440,1.675110 1.782532 1.866760 1.852417 1.856384 1.748352 1.596985 1.452942 1.401978 1.398315 1.372986 1.472168,1
441,1.642151 1.700439 1.928711 2.490234 3.258057 3.523560 2.954102 1.677856 0.361938 -0.354004 -0.249939 0.491943 1.168213 1.488647,1
442,1.657410 1.799011 2.169495 2.940369 3.942871 4.448547 4.212646 2.821655 1.024780 -0.745239 -1.668091 -1.597595 -0.601807 0.574646 1.257324 1.547241,1
443,1.663818 1.724548 1.831055 1.890259 1.911926 1.880493 1.749573 1.548462 1.401062 1.380005 1.393127 1.426392 1.491699 1.525269 1.548462,1
444,1.636658 1.724854 1.827393 1.868896 1.841431 1.744995 1.579895 1.435242 1.373596 1.394958 1.472168 1.548157,1
445,1.658936 1.716309 1.846008 1.976013 1.959534 1.936340 1.828918 1.632690 1.412048 1.243286 1.216431 1.209412 1.262817 1.410522 1.518250,1
446,1.692810 1.852722 2.196045 2.397766 2.315979 1.862488 1.318359 0.936584 0.902710 1.151733 1.479492,1
447,1.688232 1.842346 2.217712 2.994385 4.198608 5.155029 5.385742 4.739380 3.121643 1.240540 -0.611572 -1.945190 -2.253418 -1.878357 -0.869446 0.273132 1.058960 1.463928,1
448,1.645508 1.697998 1.895752 2.316589 3.146667 4.051819 4.328003 3.914795 2.678528 1.083374 -0.437317 -1.248779 -1.293030 -0.559692 0.470276 1.170044 1.517639 1.713867 1.813049 1.821594 1.772766,1
449,1.640320 1.698303 1.828613 1.955566 2.097473 2.137451 2.002258 1.625366 1.250000 1.027527 0.973511 1.109619 1.376343 1.523437,1
450,1.661987 1.738586 1.865845 2.083130 2.465210 3.283386 4.107666 4.232178 4.002380 3.221130 1.837769 0.269165 -0.974121 -1.471863 -1.529541 -0.969543 0.091553 0.882263 1.318665 1.531372,1
451,1.651917 1.734314 1.895142 1.992798 1.921387 1.670227 1.398315 1.228638 1.231384 1.381531 1.548462,1
452,1.664429 1.730347 1.832581 1.877747 1.836548 1.718750 1.578674 1.440430 1.357727 1.354370 1.430664 1.524353,1
453,1.665955 1.713867 1.774597 1.829224 1.837158 1.788635 1.706543 1.606750 1.518860 1.437378 1.404724 1.408997 1.444702 1.507568,1
454,1.680298 1.854248 2.301331 2.875061 2.992859 2.561035 1.649475 0.681152 0.179443 0.191345 0.704956 1.244202 1.501160,1
455,1.647339 1.723633 1.865845 2.008667 2.007751 1.833801 1.575012 1.295471 1.162720 1.214905 1.387634 1.520691,1
456,1.677246 1.716614 1.731873 1.732788 1.747131 1.711121 1.697998 1.737671 1.912537 2.091675 2.134705 2.118225 1.921997 1.614075 1.306152 1.030884 0.958252 0.991821 1.125488 1.344299 1.523132,1
457,1.667480 1.722717 1.831360 1.898499 1.893311 1.741943 1.549988 1.408691 1.370239 1.417236 1.532288,1
458,1.679993 1.740417 1.810913 1.832275 1.756592 1.623535 1.494141 1.399536 1.367187 1.422729 1.522827,1
459,1.578979 1.828003 1.937866 1.884766 1.706848 1.463928 1.257324 1.200867 1.279907 1.442871 1.546631,1
460,1.636353 1.694641 1.878052 2.381592 3.413391 4.129639 4.052124 2.783203 0.920105 -0.575256 -1.048584 -0.689392 0.396118 1.167908 1.521606,1
461,1.643066 1.722107 1.799316 1.823730 1.803589 1.677856 1.550293 1.432800 1.397705 1.403809 1.446533 1.541443,1
462,1.655273 1.699829 1.824646 2.089844 2.357178 2.420349 2.301025 1.982117 1.518555 1.059875 0.763245 0.695190 0.841370 1.148071 1.404419,1
463,1.666870 1.767578 1.984253 2.141113 2.134399 2.071838 1.809082 1.469727 1.141663 1.035461 1.009521 1.105957 1.350098 1.517334,1
464,1.679687 1.733398 1.800232 1.850891 1.870728 1.824951 1.752930 1.656494 1.557312 1.439514 1.370850 1.364746 1.378784 1.422119 1.486206 1.531067,1
465,1.642456 1.739197 1.868286 1.900330 1.811829 1.608887 1.401367 1.322937 1.369019 1.504211,1
466,1.639099 1.711121 1.824951 1.847534 1.822510 1.712646 1.558838 1.394348 1.324768 1.329651 1.427307 1.532288,1
467,1.634521 1.803589 1.943359 1.973877 1.936951 1.848145 1.687317 1.483154 1.301575 1.220093 1.200867 1.268616 1.387634 1.497192,1
468,1.653442 1.704102 1.816406 1.902161 1.917419 1.859131 1.693115 1.506653 1.373596 1.361084 1.384277 1.505127,1
469,1.658630 1.732483 1.806335 1.813354 1.768188 1.664734 1.539307 1.445312 1.398315 1.406555 1.467590 1.550903,1
470,1.678772 1.747742 1.813660 1.840820 1.821594 1.744995 1.632385 1.539917 1.445312 1.391907 1.382141 1.425781 1.500854 1.550293,1
471,1.668701 1.748352 1.885681 2.007446 2.019043 1.902771 1.672668 1.399841 1.166992 1.080017 1.157227 1.342773 1.503296,1
472,1.634521 1.706848 1.819763 1.851807 1.748047 1.582947 1.430664 1.358948 1.407776 1.518555,1
473,1.631470 1.694031 1.846313 1.941833 1.943359 1.785278 1.567383 1.358337 1.297913 1.314087 1.455078,1
474,1.654358 1.700439 1.739502 1.817932 1.795349 1.743164 1.630859 1.495972 1.398926 1.391602 1.424561 1.513977,1
475,1.633606 1.694946 1.920776 2.322083 2.531128 2.391052 1.885071 1.248474 0.775757 0.668030 0.881348 1.256714 1.506653,1
476,1.678467 1.758423 1.849365 1.879272 1.824951 1.712646 1.591187 1.546631 1.558228 1.631470 1.700745 1.711426 1.693726 1.615601 1.510315 1.395264 1.323547 1.342163 1.437683,1
477,1.661377 1.807556 2.145691 2.500610 2.570496 2.268066 1.694031 1.095276 0.663147 0.620117 0.874634 1.249695 1.508179,1
478,1.644287 1.773682 2.133179 2.899780 3.780823 4.093323 3.637085 2.352905 0.863647 -0.530090 -1.104431 -0.881348 -0.002441 0.889893 1.385498,1
479,1.660156 1.722717 1.839600 1.909790 1.840515 1.684875 1.511230 1.390076 1.381836 1.468201,1
480,1.693420 2.056885 2.999878 5.086670 6.778870 6.992187 5.318909 1.877441 -1.767883 -4.052429 -4.408569 -3.274536 -0.834045 0.705261 1.397400,1
481,1.622009 1.708374 1.773682 1.819153 1.811218 1.771240 1.697998 1.605225 1.499329 1.418152 1.387024 1.409607 1.475830 1.539612,1
482,1.672974 1.699829 1.710205 1.726685 1.766663 1.812744 1.851196 1.846313 1.766052 1.641235 1.503906 1.377258 1.311035 1.315002 1.391907 1.495361,1
483,1.647034 1.695862 1.791687 1.893311 1.903687 1.783142 1.591797 1.403503 1.326599 1.317139 1.419373 1.524658,1
484,1.629944 1.857910 2.143555 2.306519 2.312622 2.195435 1.901855 1.535645 1.148682 0.891724 0.811157 0.848999 1.069031 1.321716 1.483459,1
485,1.633911 1.704102 1.898804 2.308350 3.160095 4.217224 4.554138 4.331055 3.505554 2.053528 0.400391 -0.987854 -1.567993 -1.593323 -0.953674 0.133667 0.957947 1.406555,1
486,1.664124 1.726685 1.829529 1.908264 1.932983 1.914062 1.815796 1.670227 1.533508 1.383362 1.292114 1.265259 1.327209 1.421509 1.514587,1
487,1.664734 1.694641 1.773987 1.835327 1.841125 1.833496 1.830444 1.844788 1.789856 1.671448 1.589966 1.516418 1.400452 1.332703 1.349487 1.390076 1.405029 1.408997 1.451111 1.513672,1
488,1.647949 1.748657 1.949158 2.089233 2.044983 1.805115 1.493530 1.214294 1.114807 1.195374 1.386719 1.540833,1
489,1.652222 1.725464 1.809692 1.827698 1.775208 1.625366 1.469727 1.383972 1.403198 1.480713,1
490,1.647339 1.706543 1.837158 1.965942 1.951599 1.769714 1.538391 1.328735 1.232300 1.289673 1.437378 1.548157,1
491,1.660156 1.796265 2.165833 2.956543 3.744507 3.916016 3.423767 2.174683 0.624390 -0.567322 -0.946350 -0.675964 0.183105 0.979004 1.403809,1
492,1.647339 1.769104 2.118835 2.842407 4.168701 5.672913 6.473694 6.443176 5.338135 3.194885 0.803528 -1.614380 -3.386536 -3.853760 -3.447266 -2.210083 -0.593872 0.609741 1.263123,1
493,1.687012 1.831360 2.007446 2.010803 2.047424 1.863708 1.605530 1.352539 1.250916 1.241760 1.253662 1.420288 1.527100,1
494,1.638489 1.711426 1.826172 1.856079 1.856079 1.715393 1.551514 1.394348 1.354065 1.345520 1.461487,1
495,1.688232 1.749573 1.819153 1.869507 1.854553 1.777039 1.669312 1.549072 1.445618 1.398621 1.397095 1.445007 1.524963,1
496,1.661987 1.828003 2.195740 2.821655 3.338013 3.425598 2.931519 1.947632 0.883789 -0.033569 -0.373840 -0.194092 0.449524 1.086426 1.443176,1
497,1.666870 1.808472 2.201233 3.085022 4.289246 4.988708 4.761047 3.192749 0.988464 -1.313477 -2.623291 -2.657471 -1.431274 0.196838 1.173706,1
498,1.678772 1.724854 1.806946 1.823730 1.790161 1.778870 1.759949 1.686401 1.596069 1.518555 1.456299 1.437073 1.439209 1.443787 1.477356 1.538696,1
499,1.671143 1.899414 2.469788 3.479614 4.156799 4.130859 3.046265 1.221924 -0.431824 -1.196594 -1.151123 -0.189209 0.846252 1.406860,1
500,1.666260 1.757202 1.974182 2.294922 2.574463 2.637634 2.439575 2.011719 1.468811 0.940857 0.585632 0.490723 0.667114 1.026306 1.337891 1.528320,1
501,1.679077 1.759033 1.845398 1.886902 1.833801 1.705627 1.563110 1.427002 1.343994 1.364136 1.461182 1.550903,1
502,1.659851 1.820068 2.258301 3.255310 4.374390 4.688110 4.095459 2.470093 0.496216 -1.254883 -1.888733 -1.563416 -0.448608 0.701294 1.331787,1
503,1.667480 1.708374 1.802368 1.870728 1.855774 1.736755 1.601562 1.465149 1.405640 1.402283 1.479492,1
504,1.679077 1.777954 1.903381 1.905823 1.759644 1.552124 1.347656 1.278076 1.341553 1.474609,1
505,1.639709 1.789551 2.226562 2.992249 3.371887 3.057861 2.028503 0.806885 -0.069885 -0.187683 0.325623 1.025391 1.402588 1.530762,1
506,1.693420 1.779175 1.810303 1.754761 1.633911 1.496582 1.426697 1.409912 1.480713 1.552734,1
507,1.681824 1.801758 2.081604 2.263794 2.203979 1.848755 1.412659 1.052246 0.971985 1.116028 1.376343 1.543579,1
508,1.640625 1.701355 1.828613 1.992187 2.046814 1.946716 1.697388 1.439514 1.233826 1.188354 1.260376 1.423340,1
509,1.692810 1.890259 2.390137 3.111877 3.333740 2.886353 1.795654 0.623169 -0.087585 -0.141602 0.426025 1.105957 1.469727,1
510,1.691895 1.937256 2.461548 3.486938 4.863892 5.666504 5.769043 5.024414 3.285522 1.168823 -1.016235 -2.707825 -3.202515 -2.931519 -1.861877 -0.370178 0.722046 1.319275,1
511,1.659546 1.744385 1.833191 1.816406 1.694336 1.542358 1.422729 1.383972 1.431885 1.528625,1
512,1.676941 1.716919 1.808167 1.858521 1.812744 1.821594 1.829224 1.721191 1.611023 1.498108 1.407471 1.425476 1.468506 1.432190 1.466370,1
513,1.637878 1.743164 1.984558 2.381897 2.575684 2.426453 1.904297 1.276245 0.769958 0.637207 0.812378 1.192322 1.468506,1
514,1.669922 2.050781 2.947998 4.133301 4.611816 4.098511 2.583618 0.616760 -0.996094 -1.609802 -1.309509 -0.296021 0.756226 1.363220,1
515,1.650696 1.709595 1.868896 2.109680 2.291260 2.298279 2.133179 1.831970 1.450195 1.079102 0.875549 0.867615 1.048584 1.314087 1.519775,1
516,1.661377 1.796875 2.102661 2.694702 3.500061 4.083252 4.160767 3.621521 2.500000 1.224670 -0.041199 -0.926819 -1.121521 -0.803223 -0.042114 0.756836 1.286621 1.538391,1
517,1.600037 1.722107 1.861572 1.884766 1.853638 1.683044 1.478271 1.329956 1.297913 1.319885 1.453552 1.537476,1
518,1.637878 1.831055 2.335510 3.451233 4.699097 5.045471 2.166748 -0.018311 -1.708679 -2.092590 -1.362305 0.065308 1.043701 1.477661,1
519,1.688843 1.779175 1.837463 1.848145 1.831970 1.747742 1.631470 1.486206 1.384583 1.336670 1.353455 1.433411 1.508789,1
520,1.687622 1.871338 2.297668 3.048401 4.113770 4.934082 5.210571 4.852295 3.738098 2.128296 0.419312 -1.250000 -2.248840 -2.402954 -1.994324 -0.992126 0.138245 0.947266 1.396484,1
521,1.651917 1.714478 1.878967 2.292786 3.170776 4.737244 6.405334 7.216797 7.083740 5.718994 3.244019 0.585632 -2.063904 -3.904419 -4.352417 -3.943481 -2.688293 -0.944824 0.386658 1.150208 1.517944,1
522,1.672363 1.718750 1.797180 1.841736 1.869507 1.857910 1.796875 1.690369 1.583862 1.469116 1.377869 1.367798 1.378174 1.411438 1.493835,1
523,1.683044 1.732788 1.798706 1.826477 1.812744 1.773071 1.692505 1.598511 1.491394 1.402893 1.356201 1.348572 1.398315 1.447754 1.513977,1
524,1.678162 1.706543 1.786804 1.852722 1.831055 1.707458 1.539001 1.394043 1.337585 1.382141 1.485596,1
525,1.648865 1.737061 1.996765 2.370300 2.553101 2.442627 1.994629 1.422424 0.880737 0.621643 0.667419 0.974731 1.318054 1.527405,1
526,1.663818 1.751099 1.912231 1.954956 1.947937 1.758118 1.538696 1.330566 1.286316 1.281738 1.415100 1.531372,1
527,1.676331 1.775513 1.813354 1.797791 1.753845 1.640015 1.511841 1.436462 1.427917 1.443787 1.512451,1
528,1.683044 1.754150 1.866760 1.958618 1.982422 1.990051 1.955261 1.833801 1.669006 1.513672 1.339111 1.240540 1.220398 1.222229 1.310425 1.415100 1.457520 1.530762,1
529,1.647949 1.737671 1.992187 2.514954 3.280945 3.794556 3.767395 3.135986 2.036743 0.844727 -0.238037 -0.714417 -0.573730 0.004272 0.773010 1.272278 1.498413 1.552734 1.548767 1.542053 1.546631,1
530,1.651306 0.988770 0.626831 0.675354 1.149902 2.327881 3.753052 4.914551 5.334167 4.849243 3.458252 1.656494 -0.193481 -1.746826 -2.388000 -2.188110 -1.274719 -0.058289 0.858154 1.358032,1
531,1.626587 1.793213 2.306519 3.593140 6.217651 9.531250 9.999695 9.999695 9.999695 6.556091 0.595703 -5.441589 -9.114685 -9.097900 -9.061279 -7.128906 -3.440552 -0.591125 0.919495 1.550293 1.719666 1.719360 1.716003 1.719360 1.751709 1.812134 1.845093 1.869812 1.905518 1.966553 2.051086 2.097473 2.070923 1.925659 1.704102 1.510620 1.336060 1.230164 1.267090 1.403198,1
532,1.655273 1.725769 1.849365 2.129211 2.347717 2.394409 2.383728 2.105408 1.673584 1.254272 0.847778 0.766602 0.797729 0.904236 1.193848 1.427612,1
533,1.662903 1.798096 2.156372 3.002014 4.289551 4.906006 4.731445 3.596191 1.676941 -0.351257 -1.690979 -2.037964 -1.547852 -0.255737 0.811462 1.357422,1
534,1.684570 1.850281 2.206116 2.880859 3.876648 4.575806 4.619751 4.063721 2.864685 1.333923 -0.233765 -1.367187 -1.809998 -1.566467 -0.701904 0.310364 1.055603 1.442261,1
535,1.682739 1.765137 1.901855 1.997681 1.989441 1.864014 1.661072 1.465149 1.291199 1.225281 1.259766 1.390076 1.511536,1
536,1.672363 1.895752 2.536011 3.898010 4.981689 4.990540 3.762817 1.634827 -0.676575 -2.061768 -2.217407 -1.256409 0.351868,1
537,1.655273 1.702881 1.794739 1.838074 1.830444 1.704712 1.550903 1.419678 1.392212 1.453552,1
538,1.631775 1.781311 2.195740 2.949524 3.557129 3.733826 3.305664 2.154541 0.886841 -0.234375 -0.744324 -0.590210 0.132751 0.635376 1.106873 1.425476,1
539,1.660461 1.766357 1.839294 1.841736 1.718140 1.572266 1.447144 1.401367 1.395569 1.482544,1
540,1.679077 1.743469 1.821899 1.872864 1.850586 1.788025 1.672363 1.551819 1.444702 1.389160 1.408997 1.456299 1.496277 1.545410,1
541,1.685181 1.752625 1.833191 1.846313 1.833801 1.827087 1.811218 1.744690 1.673889 1.592712 1.480103 1.394043 1.370850 1.371155 1.370544 1.386719 1.441956 1.515198,1
542,1.653748 1.715698 1.835632 1.890564 1.849670 1.703491 1.524048 1.384888 1.360779 1.432495 1.542053,1
543,1.639404 1.704712 1.815796 2.051086 2.266846 2.345276 2.284851 2.004700 1.616211 1.226807 0.933838 0.858765 0.931091 1.138611 1.384888 1.547546,1
544,1.691895 1.871643 2.251892 2.978516 3.976440 4.473267 4.393616 3.907166 2.854004 1.448975 -0.043030 -1.164856 -1.640320 -1.656494 -1.108093 -0.079041 0.762634 1.272583 1.538086,1
545,1.658936 1.708069 1.819458 1.920776 1.907959 1.792297 1.619568 1.420288 1.289673 1.267395 1.339111 1.467896,1
546,1.649475 1.719971 1.896667 2.052917 2.094116 1.908875 1.598511 1.296692 1.152344 1.161194 1.343079 1.488953,1
547,1.679382 1.717224 1.797180 1.831360 1.797791 1.656799 1.529236 1.435852 1.418457 1.460571 1.543884,1
548,1.682434 1.726074 1.840820 1.985168 1.996460 1.962280 1.914062 1.759644 1.557312 1.367187 1.273499 1.236877 1.231079 1.323853 1.459961 1.545105,1
549,1.591797 1.457825 1.408997 1.390686 1.493530 1.780396 2.362671 3.605347 5.248718 5.661011 5.018616 2.975464 0.392151 -1.965942 -2.828674 -2.525940 -1.062012 0.432739 1.213684 1.527405,1
550,1.615601 1.764221 2.161865 3.103333 4.888611 6.418457 6.622314 5.421143 2.770386 -0.226440 -2.577515 -3.345642 -3.155212 -2.230225 -0.647583 0.578308 1.251526,1
551,1.649475 1.753235 1.883545 1.919861 1.834106 1.665344 1.467285 1.318665 1.259460 1.311951 1.450195 1.544800,1
552,1.673584 1.746216 1.850586 1.898804 1.840820 1.673584 1.499939 1.363831 1.323242 1.388550 1.514282,1
553,1.662292 1.771851 2.122803 2.853699 3.632507 3.848267 3.321838 2.124939 0.770569 -0.386047 -0.790710 -0.493164 0.337524 1.086426 1.468201,1
554,1.663513 1.715698 1.798401 1.902771 1.952209 1.946411 1.898193 1.773071 1.597595 1.405640 1.271973 1.202393 1.233826 1.339722 1.452026 1.524658,1
555,1.661987 1.734009 1.871338 2.002869 2.041016 1.905212 1.704712 1.499329 1.319885 1.214294 1.200562 1.283264 1.418152 1.539001,1
556,1.685181 1.771545 1.875610 1.889954 1.781006 1.603088 1.424561 1.325989 1.345215 1.466064,1
557,1.643066 1.726685 1.848450 1.929016 1.878357 1.723633 1.527710 1.356201 1.289978 1.337891 1.457214,1
558,1.687622 1.785889 1.990967 2.142029 2.133789 2.081909 1.889038 1.597290 1.268616 1.085815 1.038208 1.030273 1.192932 1.408997 1.535950,1
559,1.665649 1.696777 1.747437 1.811523 1.886292 1.920166 1.926270 1.915894 1.850891 1.762695 1.664734 1.583557 1.479187 1.356201 1.269836 1.274109 1.300659 1.335754 1.418457 1.486816 1.550293,1
560,1.660156 1.713867 1.848755 1.926880 1.948547 1.931152 1.749268 1.537170 1.316528 1.232910 1.251831 1.302490 1.427307 1.534729,1
561,1.676941 1.770020 1.816101 1.801453 1.693420 1.549988 1.434326 1.402588 1.424561 1.509399,1
562,1.665344 1.710205 1.767578 1.817932 1.826782 1.760254 1.659851 1.567383 1.484375 1.424866 1.409912 1.454468 1.510620,1
563,1.678162 1.901245 2.479858 3.770142 6.500549 8.713074 9.107971 8.123169 4.987183 0.621643 -3.836365 -6.105957 -6.419678 -5.448608 -2.941895 -0.659790 0.693970 1.382141,1
564,1.619568 1.697083 1.925354 2.482300 3.720703 5.481262 6.527405 6.327209 5.014038 2.619934 -0.110168 -2.439270 -3.494568 -3.395691 -2.261658 -0.629578 0.569153 1.226501 1.525879,1
565,1.672363 1.750793 1.873474 2.023926 2.106934 2.103271 1.981506 1.770935 1.535645 1.309814 1.139526 1.098022 1.145325 1.280823 1.431274 1.536865,1
566,1.686096 1.744080 1.864319 1.889648 1.900940 1.862488 1.696167 1.521912 1.371155 1.358643 1.358032 1.370239 1.496582,1
567,1.676941 1.854858 2.324219 3.276062 4.377441 4.715881 4.319458 3.086853 1.317749 -0.503845 -1.632690 -1.874695 -1.340332 -0.152893 0.817261 1.348572,1
568,1.659851 1.739502 1.813049 1.822510 1.758423 1.618042 1.468201 1.424561 1.459961 1.538086 1.584473 1.615601 1.648560 1.668396 1.693115 1.733704 1.744690 1.681519 1.550903 1.448364 1.415100 1.440125 1.510315,1
569,1.648560 1.699219 1.823120 1.983337 2.043457 1.949768 1.712036 1.453857 1.229858 1.144104 1.206665 1.384888 1.521301,1
570,1.675110 1.739502 1.831665 1.918945 1.957092 1.934509 1.862793 1.740417 1.583862 1.439209 1.306152 1.235046 1.219177 1.261902 1.355591 1.457214 1.527710,1
571,1.654663 1.741333 1.860352 1.890259 1.882935 1.762085 1.605225 1.448669 1.364746 1.350708 1.391602 1.507568,1
572,1.681519 1.771851 1.841736 1.843872 1.705933 1.530762 1.419373 1.401672 1.469727,1
573,1.675415 1.803284 1.958313 1.988525 1.918335 1.705933 1.428223 1.228333 1.179810 1.236572 1.410217 1.523743,1
574,1.666565 1.892700 2.521667 3.931580 5.559082 5.997314 5.256348 2.975159 0.181274 -2.250671 -3.173828 -2.914124 -1.347351 0.287170 1.164246 1.530457,1
575,1.653137 1.716614 1.855774 1.940918 1.910095 1.739197 1.495361 1.287842 1.253052 1.315918 1.459351,1
576,1.672363 1.728821 1.954651 2.406006 3.279724 4.731140 5.977783 6.443481 6.371460 5.387878 3.218689 0.814819 -1.678772 -3.560791 -3.985291 -3.702087 -2.797852 -1.217957 0.164185 1.011353 1.449890,1
577,1.652832 1.705017 1.791992 1.909180 1.982117 1.987915 1.919556 1.774902 1.589050 1.407471 1.286316 1.230164 1.263428 1.360474 1.491699,1
578,1.685791 1.810608 1.953430 1.990662 1.928406 1.721191 1.465454 1.278076 1.224670 1.245728 1.406555 1.529236,1
579,1.675110 1.752014 1.823120 1.801758 1.687317 1.540833 1.432495 1.406860 1.462708 1.549072,1
580,1.667175 1.720276 1.767578 1.825562 1.914062 1.941833 1.925964 1.892395 1.870117 1.833496 1.788940 1.717529 1.632080 1.536560 1.424561 1.343689 1.300354 1.260071 1.230774 1.223450 1.236267 1.286926 1.357422 1.431580 1.505432 1.551819,1
581,1.668396 1.848755 2.243652 2.903442 3.388367 3.345337 2.634888 1.572266 0.482178 -0.234375 -0.332336 0.116577 0.851135 1.339722,1
582,1.653748 1.770020 2.021790 2.231445 2.205811 1.914673 1.508179 1.110229 0.927429 1.004639 1.269836 1.496277,1
583,1.650391 1.705933 1.784668 1.876831 1.905212 1.867676 1.765137 1.644287 1.503906 1.377563 1.325989 1.351013 1.441650 1.534119,1
584,1.693726 1.701965 1.748047 1.812439 1.875305 1.908569 1.944580 1.921082 1.813354 1.635132 1.465149 1.351929 1.293030 1.292725 1.313171 1.357422 1.467590 1.552734,1
585,1.649475 1.702576 1.821594 1.852112 1.844788 1.726379 1.580200 1.427002 1.361084 1.352539 1.418762 1.530151,1
586,1.681519 1.776123 2.068481 2.771301 3.938599 4.442749 4.404297 3.415527 1.706543 -0.070801 -1.278687 -1.453857 -1.156311 -0.076599 0.873413 1.359863,1
587,1.660156 1.777649 2.121887 2.769775 3.395691 3.519592 3.025208 2.027893 0.895386 -0.097046 -0.547791 -0.366211 0.325623 1.023254 1.420288,1
588,1.657104 1.778564 2.071838 2.535095 2.687683 2.497864 1.880188 1.146851 0.581055 0.443115 0.657349 1.112976 1.433105,1
