index,signal,label
405,1.646118 1.801453 2.215881 3.171692 4.732056 5.411377 5.341187 3.959656 1.602173 -0.881348 -2.436218 -2.522888 -1.932068 -0.418701 0.776367 1.366272,1
406,1.662292 1.887512 2.594604 4.606323 6.323547 6.263428 3.529968 -0.266418 -3.107300 -3.611755 -2.126770 0.130920 1.219788,1
407,1.612244 1.787415 2.283936 3.611145 4.664917 4.569397 2.941895 0.543518 -1.267090 -1.647339 -0.832520 0.557251 1.286011,1
408,1.639099 1.814880 2.331238 3.750610 5.297241 5.545959 4.458618 1.802368 -1.000671 -2.453003 -2.478943 -1.370850 0.316162 1.203308,1
409,1.697693 1.997681 2.969666 5.415649 8.468018 9.122925 6.431580 1.132507 -4.093018 -6.598816 -6.045532 -2.852478 -0.058594 1.205750,1
410,1.621704 1.754150 2.179871 3.110352 3.976746 4.045715 3.102722 1.558838 -0.033569 -0.968323 -0.933228 -0.097656 0.874634 1.412354,1
411,1.628418 1.795654 2.278748 3.598022 5.921631 7.310486 7.775879 6.051636 2.961426 -0.695801 -3.200073 -4.344788 -3.821411 -2.381287 -1.090393 -0.256348 0.549622 1.163635,1
412,1.623535 4.574585 9.670105 9.999695 9.999695 5.531616 -3.019104 -9.104919 -9.091187 -9.049988 -5.518799 -1.417847 0.709229,1
413,1.658936 1.764832 2.031250 2.166443 2.078857 1.687012 1.260376 1.065979 1.097412 1.364746,1
414,1.690369 1.976318 2.821655 4.491882 5.064392 4.621887 2.517700 -0.136414 -1.963501 -2.226868 -1.506958 0.151367 1.078186,1
415,1.646118 1.818848 2.329102 3.406982 3.952026 3.729858 2.343140 0.613098 -0.700684 -0.888672 -0.289001 0.759277 1.351318,1
416,1.670227 1.910400 2.625427 3.977051 5.207520 5.785522 5.317993 3.824768 1.614685 -0.476990 -1.762390 -2.263794 -2.183228 -1.633911 -0.656128 0.488281 1.219482,1
417,1.697998 1.949158 2.580872 4.024658 5.614014 5.909729 5.171204 3.182373 0.537415 -1.884155 -2.981873 -2.947083 -1.669922 0.009155 1.028137,1
418,1.651306 1.757202 2.164612 3.253784 4.143066 4.025269 2.626038 0.610046 -0.896912 -1.178589 -0.364380 0.816040 1.406860,1
419,1.710205 1.957397 2.811279 4.575195 5.661011 5.126343 2.755127 -0.249023 -2.415771 -2.772522 -1.462402 0.310669 1.254883,1
420,1.722717 2.049561 2.963562 4.023743 4.108887 3.132324 1.186523 -0.584717 -1.122742 -0.767517 0.445557 1.215210,1
421,1.675110 1.837158 2.528992 4.524841 7.799988 9.078064 7.420654 3.423767 0.902405 2.412415 4.356384 5.501099 2.065125 -3.038635 -6.090088 -6.449280 -4.271545 -1.945496 -1.401672 -1.308289 -0.607300 -0.057983 0.850525 1.437683,1
422,1.647034 1.870117 2.524719 4.054260 6.248474 8.844910 9.999695 9.999695 9.999695 9.999695 5.007935 -5.361328 -9.144592 -9.130249 -9.108887 -9.075317 -5.505981 -1.051941 0.903320,1
423,1.658936 1.904297 2.489929 3.972778 6.131897 6.745605 6.527405 4.168091 0.823364 -2.669983 -4.094238 -3.974609 -2.821960 -0.591736 0.785217 1.436768,1
424,1.672363 1.925659 2.661133 3.982544 4.679871 4.255371 2.723083 0.621338 -1.155701 -1.773071 -1.253052 0.050964 1.028442 1.473083,1
425,1.706238 1.952515 2.532043 3.053894 2.997131 2.292480 1.196899 0.255737 -0.038757 0.296936 0.995789 1.429749,1
426,1.688232 2.043762 3.045044 5.303955 7.126160 7.257385 5.038147 0.884094 -2.994995 -4.324341 -3.822632 -1.533508 0.410461 1.324463,1
427,1.680908 1.831665 1.977539 1.987915 1.869507 1.591797 1.316833 1.249695 1.231079 1.407776,1
428,1.669006 1.788635 2.306824 3.718872 6.956787 9.999695 9.999695 9.999695 7.235107 0.336914 -6.463318 -9.107361 -9.084167 -8.389587 -3.781128 -0.581970 1.287537 2.554016 2.952576 2.875977 2.292786 1.389465 0.591125 0.337524 0.401611 0.952759 1.434631,1
429,1.728821 1.964722 2.557068 3.061218 3.061523 2.653809 1.756897 0.728760 0.141296 0.012512 0.334778 0.993347 1.384277,1
430,1.733398 2.058105 3.000488 4.325562 4.585876 3.485718 1.861877 1.323242 2.207642 3.132019 3.187866 1.333313 -1.185608 -2.721558 -2.781067 -1.397095 0.285645 1.212463,1
431,1.655884 1.923828 2.815857 4.996643 9.307861 9.999695 9.999695 9.999695 8.546448 0.615234 -7.146912 -9.125977 -9.107666 -9.073181 -5.921021 -1.799927 0.418701 1.315002,1
432,1.675415 1.825867 2.203369 3.045654 4.285889 5.111389 5.139771 4.016418 2.073975 -0.040588 -1.823730 -2.455444 -2.082825 -0.876160 0.375366 1.118774 1.435547,1
433,1.682434 1.929321 2.779541 4.562683 5.311890 4.350891 1.588745 -1.200867 -2.280884 -1.738892 0.062256 1.156311,1
434,1.677551 1.903381 2.550964 3.435364 3.619995 2.920532 1.452637 -0.002136 -0.489502 -0.299988 0.624695 1.271057,1
435,1.711426 2.031860 2.908936 3.643188 3.500061 2.260437 0.600586 -0.451965 -0.501404 0.380859 1.198730,1
436,1.717529 2.070312 3.052979 5.171814 7.999573 9.352722 8.651733 5.026855 0.253906 -4.336243 -6.404419 -5.985718 -3.705750 -1.078186 0.558472 1.295166,1
437,1.678162 1.967163 2.717590 3.710327 4.010620 3.436279 1.840820 0.067444 -0.932007 -1.082764 -0.265808 0.802612 1.381836,1
438,1.704407 1.902771 2.142944 2.188416 1.905518 1.414185 1.091614 1.045837 1.257019,1
439,1.690063 2.000122 2.879639 4.752197 5.619507 5.126038 2.735291 -0.316467 -2.384644 -2.750549 -1.594849 0.230713 1.195374,1
440,1.735229 2.080688 2.993469 4.249573 4.575195 4.179687 2.407837 0.377808 -1.248474 -1.487427 -1.084290 0.218201 1.156311,1
441,1.742554 2.057800 2.943726 4.344482 5.281982 5.614624 5.415039 3.834229 2.127991 0.937805 -0.055542 -1.098328 -2.131653 -2.459106 -2.425537 -1.475220 0.021667 0.950928 1.422119,1
442,1.743164 2.126770 3.213501 5.127869 5.635681 5.026855 2.499390 -0.486755 -2.385254 -2.694702 -1.695557 0.140381 1.162415,1
443,1.646118 1.769104 2.236938 3.521729 6.409912 8.439331 8.437805 5.548096 0.753174 -3.952942 -5.912476 -5.625610 -3.070679 -0.323486 1.052856,1
444,1.648560 1.851807 2.575073 4.023437 4.554749 3.682251 1.521912 -0.393372 -0.346985 1.151733 2.701721 2.468262 1.161499 -0.237122 -0.787659 -0.318298 0.670776 1.340637,1
445,1.649475 1.795044 2.257385 3.287048 4.528198 5.337830 5.151672 3.733521 1.452026 -1.073914 -2.680969 -2.679749 -1.744690 -0.336914 0.809631 1.387329,1
446,1.678772 1.925354 2.543945 3.755493 5.104370 5.665894 5.050354 3.229370 1.016235 -1.154175 -2.443848 -2.527466 -1.648865 -0.232849 0.867004 1.403503,1
447,1.698303 1.900330 2.343750 3.329468 4.410706 4.777832 4.624634 3.576660 1.858521 0.156860 -1.321106 -1.637573 -1.442871 -0.735474 0.333862 1.074219 1.452942,1
448,1.665649 1.781006 2.099304 2.781067 4.182129 5.459900 5.827637 5.545349 3.934937 1.577148 -0.964355 -2.992554 -3.317261 -2.873535 -1.535950 0.053711 1.044312,1
449,1.708984 2.030029 2.911682 4.746094 6.539307 6.939087 5.566101 2.571716 -0.729370 -3.414612 -4.191895 -3.415222 -1.360779 0.420227 1.296082,1
450,1.487732 1.795349 2.474060 3.428650 3.846436 3.618774 2.482910 0.789490 -0.681152 -1.314087 -1.030579 0.180664 1.131897,1
451,1.717224 1.959534 2.424622 3.378296 4.378662 4.750366 3.447876 1.751404 -0.016479 -1.508789 -1.860352 -1.588440 -0.735779 0.379639 1.105347 1.456299,1
452,1.633606 1.824036 2.382202 3.754272 6.117859 7.368469 7.001038 4.715881 1.005249 -2.696533 -4.642334 -4.851379 -3.279419 -0.861206 0.682678 1.385193,1
453,1.685486 1.903687 2.442627 4.022522 5.240479 5.393372 4.294434 1.655273 -1.038513 -2.254333 -2.454224 -1.540222 0.261230 1.118164,1
454,1.644897 1.754456 1.972046 2.047729 1.988525 1.718445 1.385193 1.187439 1.153870 1.298218,1
455,1.710815 1.987000 2.659912 3.804016 4.652100 4.754333 3.918762 2.219849 0.373840 -1.260986 -1.796570 -1.517029 -0.487976 0.621948 1.277466,1
456,1.731567 2.076111 2.930908 4.241943 4.783020 4.361267 2.560120 0.446472 -1.332703 -1.727295 -1.218262 0.112610 1.076965,1
457,1.648560 1.814880 2.175903 2.869873 3.515930 3.713379 2.933350 1.577148 0.164490 -0.672302 -0.633850 0.014343 0.873108 1.368408,1
458,1.650085 1.842651 2.351990 3.510437 4.241943 4.216919 3.009949 1.173401 -0.739136 -1.411743 -1.241760 -0.169067 0.897522 1.397705,1
459,1.667786 1.963196 2.807617 4.815369 6.668396 6.956482 5.305176 1.896362 -1.702881 -3.954163 -4.134216 -2.794800 -0.481262 0.914307,1
460,1.719971 2.039490 2.840576 3.743896 3.939819 3.236084 1.706848 0.093079 -0.778503 -0.768433 -0.020752 0.898132 1.389771,1
461,1.662598 1.847229 2.448425 3.961487 6.860962 8.706665 8.667603 5.961914 1.470642 -3.199158 -5.890808 -6.045837 -4.304810 -1.354980 0.548096 1.396790,1
462,1.703186 1.873474 1.971741 1.977234 1.893005 1.629944 1.368408 1.235352 1.217957 1.258545 1.450500,1
463,1.687317 1.814270 2.075500 2.374573 2.485657 2.433777 2.129211 1.654663 1.150208 0.718994 0.606079 0.698242 1.013794 1.337585,1
464,1.644897 1.788025 2.224731 3.128967 4.319763 4.882202 4.434814 2.924805 1.000977 -0.858154 -1.815796 -1.678162 -0.672607 0.521240 1.256104,1
465,1.644897 1.803589 2.316895 3.572388 4.809875 4.967346 3.664551 1.375122 -0.927734 -1.940918 -1.677856 -0.361328 0.842285 1.404724,1
466,1.729126 2.112427 3.139954 3.919983 3.816528 2.482910 0.659485 -0.687561 -0.928650 -0.198669 0.871582 1.403809,1
467,1.727905 2.110901 3.008118 4.619141 5.475159 5.430298 3.956604 1.499329 -1.073914 -2.610168 -2.664490 -1.769714 -0.135803 0.945740 1.450195,1
468,1.704102 2.047424 2.815552 4.453735 5.836487 6.123962 5.362854 3.065186 0.413208 -2.129517 -3.053894 -2.895203 -1.802368 -0.141296 0.939941 1.443481,1
469,1.742554 2.047424 2.780762 4.139099 4.877930 4.744263 3.743591 1.829224 -0.292053 -1.693420 -2.074890 -1.571045 -0.200195 0.823669 1.314392,1
470,1.681824 1.868896 2.317505 2.982178 3.323364 3.134766 2.301331 1.246948 0.237122 -0.175171 -0.026550 0.569458 1.155090 1.477966,1
471,1.698608 1.949158 2.431335 2.732849 2.633057 2.154541 1.437378 0.736694 0.397949 0.455627 0.869751 1.299133,1
472,1.636963 1.858215 2.498474 3.774719 4.324341 3.774414 1.934814 -0.114746 -1.215515 -1.141052 -0.001221 1.036072,1
473,1.707458 2.021790 3.028259 4.915771 5.523987 4.530945 1.626892 -1.286621 -2.396545 -2.003174 -0.209961 1.004028,1
474,1.693420 1.831055 2.049561 2.173462 2.203369 2.124023 1.842041 1.530762 1.201172 1.007080 1.016541 1.087036 1.280518 1.455994,1
475,1.635132 1.745911 2.091370 2.996216 4.625244 5.343628 5.029907 3.449707 0.946045 -1.473694 -2.433777 -2.423096 -1.095886 0.409241 1.199036,1
476,1.715088 1.983948 2.638245 4.055786 5.202637 5.397644 4.583740 2.434387 0.043945 -1.976318 -2.449646 -2.127380 -0.780029 0.547791 1.264648,1
477,1.687927 1.927490 2.614441 4.329834 6.704102 7.531433 6.917114 4.119263 0.410461 -3.177490 -4.652405 -4.422302 -2.641907 -0.471497 0.753174 1.273193,1
478,1.622314 1.778870 2.641907 5.033264 6.946106 6.784363 3.585510 -0.806885 -3.670044 -4.081116 -2.191162 0.104065 1.204834,1
479,1.627808 2.187500 3.801270 6.483459 7.732849 6.744995 3.034058 -1.550598 -4.547119 -5.007629 -3.149109 -0.612793 0.888367,1
480,1.640625 1.845093 2.389221 3.852539 5.948792 6.318359 5.580444 2.782288 -0.758057 -3.179626 -3.693848 -2.982788 -0.770874 0.671997 1.340027,1
481,1.639099 1.762390 2.148743 3.148499 4.634094 5.038757 4.508057 2.418518 0.041809 -1.712036 -1.945190 -1.340332 0.142517 1.084900,1
482,1.664429 1.863098 2.374268 3.755493 4.672546 4.659119 3.489685 1.264343 -0.938721 -1.700745 -1.732483 -0.483093 0.748901 1.335144,1
483,1.630249 1.801758 2.362061 3.862915 6.068726 6.676941 5.838928 2.949829 -0.697327 -3.397827 -4.090271 -3.253174 -0.940857 0.642700 1.368713,1
484,1.699219 2.189636 3.581543 6.307068 9.404297 9.999695 9.999695 4.801941 -2.455444 -7.586060 -9.068909 -7.897644 -3.740540 -0.404358 1.053467 1.472168,1
485,1.618652 1.959229 2.155457 2.198486 1.921692 1.468506 1.060791 0.984497 0.973511 1.259155 1.470947,1
486,1.654053 1.891174 2.591248 4.228210 6.260681 6.908875 6.067200 3.230286 -0.162354 -3.153076 -4.086914 -3.569641 -1.611023 0.240479 1.187134,1
487,1.651001 1.802063 2.178955 2.613220 2.679443 2.198486 1.456604 0.747070 0.461731 0.674438 1.141052 1.480103,1
488,1.681519 1.926270 2.523804 3.758545 5.174866 5.545044 4.889221 2.830811 0.097046 -2.157898 -3.028259 -2.698059 -1.080627 0.438232 1.259460,1
489,1.648865 1.752930 2.151184 3.166199 4.965820 5.822144 5.369263 3.370972 0.539551 -1.965332 -2.926025 -2.550659 -0.886536 0.597229 1.332092,1
490,1.641846 1.759033 2.084351 2.558899 2.875977 2.833252 2.421570 1.715698 0.909119 0.333557 0.171509 0.441284 0.929260 1.324158,1
491,1.724243 2.055969 2.930908 4.486389 5.068665 4.837036 3.471680 1.970215 0.896301 0.389404 0.040894 0.012207 -0.659790 -1.352844 -1.395874 -0.615845 0.534058 1.254883,1
492,1.708069 2.022400 2.886047 4.716492 5.950317 5.816040 4.233704 1.403198 -1.528320 -3.067322 -3.173828 -1.840515 0.017090 1.076660,1
493,1.633911 1.755981 2.207031 3.292542 3.975525 3.588562 1.992187 0.133057 -0.850830 -0.713806 0.371399 1.211243,1
494,1.633911 1.875916 2.510376 3.967285 5.710449 6.352844 5.782471 3.546143 0.711060 -2.057495 -3.363037 -3.281250 -2.040710 -0.214233 0.942688 1.459961,1
495,1.653748 1.863708 2.453613 3.837891 5.980835 7.142639 6.942139 4.862366 1.615295 -1.758423 -4.041748 -4.371033 -3.344727 -1.216431 0.447693 1.265869,1
496,1.505737 4.148560 8.577271 9.999695 9.999695 9.999695 9.999695 4.694519 -5.287476 -9.140625 -9.122925 -9.100647 -9.062195 -6.253052 -2.022400 0.315552 1.419067 1.751709 1.817627 1.822815 1.821289 1.820374 1.824951 1.825256 1.817017 1.799316 1.790466 1.777344 1.759644 1.747742 1.763306 1.787109 1.798401 1.795654 1.810913 1.781006,1
497,1.653442 1.755981 2.026062 2.644348 3.798828 4.645386 4.851685 4.332581 2.790222 1.027222 -0.727234 -1.649170 -1.632690 -1.099243 0.023804 0.924072 1.383362,1
498,1.727905 1.926270 2.267456 2.462769 2.363892 1.962891 1.412659 0.921936 0.696716 0.802917 1.178284,1
499,1.723633 2.169495 3.295288 4.266663 4.157715 2.667236 0.569763 -1.032104 -1.329651 -0.460205 0.781250 1.399841,1
500,1.666260 1.797180 2.093811 2.431030 2.469788 2.189636 1.663513 1.076965 0.756226 0.785217 1.090393 1.434631,1
501,1.625366 1.801453 2.479553 4.255066 7.665710 9.999695 9.760742 6.394043 0.747986 -4.821777 -7.650757 -7.574158 -4.663696 -1.212463 0.704041 1.448669,1
502,1.644592 1.779175 2.222290 3.163452 3.750000 3.589172 2.276306 0.578613 -0.455933 -0.552979 0.126648 0.985107 1.416016,1
503,1.662598 1.829834 2.273254 3.165894 4.321594 4.955444 4.830933 3.684692 1.881714 -0.014343 -1.601868 -2.077332 -1.719055 -0.663147 0.489807 1.203003,1
504,1.685791 1.954956 2.495117 3.721619 5.393066 6.052551 6.032104 4.889221 2.434998 -0.112915 -2.525635 -3.267517 -3.082886 -2.221680 -0.569458 0.655212 1.295776,1
505,1.688232 2.046204 2.992859 5.252380 7.920227 8.665466 7.514648 3.651123 -1.052856 -4.980469 -5.995483 -5.297241 -2.581482 -0.144958 1.049805,1
506,1.711121 2.024231 2.780151 4.598389 5.968018 6.151123 5.078735 2.293091 -0.703735 -3.019104 -3.370667 -2.946777 -1.050720 0.534668 1.290283,1
507,1.675415 1.968994 2.225342 2.132874 2.108765 2.009583 1.670532 1.341248 0.982361 0.980225 0.989990 0.931396 1.194458 1.416626,1
508,1.741943 2.147217 2.781982 2.915344 2.270813 1.205750 0.354919 0.194397 0.672913 1.279602,1
509,1.654663 1.882019 2.544556 4.030151 5.252075 5.244751 3.594055 1.017456 -1.473999 -2.438965 -1.980896 -0.104980 1.980591 3.854370 5.114441 5.447998 4.747925 2.988586 0.913391 -1.159668 -2.387085 -2.481079 -1.716614 -0.335693 0.795898 1.379089,1
510,1.724548 2.111511 2.994080 3.600464 3.378906 2.111206 0.583191 -0.391846 -0.422668 0.350952 1.151123,1
511,1.732178 2.037659 2.864075 4.082336 4.486694 3.878174 2.038269 0.041809 -1.213074 -1.345215 -0.488892 0.692444 1.350403,1
512,1.680603 1.815186 2.125244 2.634277 3.136597 3.339539 3.110657 2.447510 1.602478 0.757446 0.075684 -0.122986 0.030518 0.523987 1.082153 1.455383,1
513,1.665039 1.750488 1.943359 2.383728 3.181763 4.030151 4.428101 4.221497 3.208923 1.748962 0.234985 -1.033936 -1.452026 -1.190796 -0.388489 0.560303 1.199341,1
514,1.671753 1.866455 2.368164 3.444824 4.972229 5.952454 5.932922 4.609070 2.295532 -0.211792 -2.438049 -3.329163 -3.009338 -1.651001 -0.021057 1.028748,1
515,1.669922 1.927185 2.523499 3.833008 4.886780 5.073242 4.300232 2.256775 0.072937 -1.711731 -2.089844 -1.781616 -0.473022 0.698242 1.319275,1
516,1.728210 2.144775 3.226624 4.358521 4.614563 4.051514 4.066162 3.234253 2.489624 0.740662 -1.074829 -2.645264 -2.841797 -1.953125 0.020447 1.084900,1
517,1.734924 2.023621 2.756653 4.306641 4.822388 4.716492 3.033142 0.828247 -1.318359 -1.883240 -1.856995 -0.531921 0.770264 1.368408,1
518,1.675110 1.937561 2.568970 3.749084 4.279480 4.077759 2.682800 0.879822 -0.775146 -1.211853 -0.950928 0.155029 1.056213 1.465149,1
519,1.655579 1.812744 2.254639 3.261414 4.945984 5.942993 5.978394 4.724731 2.259521 -0.398560 -2.616577 -3.226624 -2.870789 -1.473999 0.125732 1.073914,1
520,1.697388 2.025757 2.959595 4.064636 4.253235 3.204346 1.313782 -0.497437 -1.158142 -0.825500 0.357056 1.198730,1
521,1.735229 1.788635 2.033997 2.723694 4.066162 4.781189 4.586792 3.116150 1.046448 -1.018982 -1.892395 -1.756287 -0.639038 0.817566 2.104492 3.879395 6.688538 8.304749 8.196106 5.548096 1.196289 -3.193970 -5.581665 -5.674133 -3.951721 -1.098328 0.662842 1.433105,1
522,1.685791 1.831055 2.072144 2.119751 1.977539 1.605835 1.242371 1.140442 1.157532 1.391296,1
523,1.709900 1.817017 1.951294 2.027588 2.017517 1.923218 1.748962 1.548157 1.314087 1.173096 1.159058 1.266174 1.451416,1
524,1.695557 1.848755 2.240601 2.398682 2.343750 1.822510 1.217957 0.856323 0.801392 1.034546 1.382141,1
525,1.681213 1.850891 2.389221 3.705139 5.502930 6.276855 5.751953 3.418274 0.419922 -2.320557 -3.353271 -3.016357 -1.431580 0.292053 1.231995,1
526,1.699524 2.157898 3.551025 6.763306 9.999695 9.999695 9.999695 9.999695 9.999695 6.250000 -1.088562 -9.146118 -9.140625 -9.124756 -9.103088 -9.072571 -6.208191 -1.346130 0.834351,1
527,1.692200 1.870728 2.359314 3.394470 4.819336 5.625610 5.456238 4.068909 1.963501 -0.218506 -1.968384 -2.310181 -1.455688 0.755005 3.973999 6.007080 6.624146 6.075134 3.672180 0.787964 -1.982727 -3.194275 -2.754517 -1.535339 0.534668 2.039795 2.419739 2.036743 1.326294 0.532227 -0.063171 -0.222778 -0.019836 0.498657 1.057129 1.443481,1
528,1.649475 1.791992 2.274170 3.366699 5.673218 8.796997 9.999695 9.999695 7.572021 2.742310 -2.423706 -6.968689 -8.593445 -8.151855 -5.475159 -1.935425 0.238037 1.268616,1
529,1.738281 3.085327 4.633789 4.893188 4.072571 1.921082 -0.419312 -1.727600 -1.930237 -0.954895 0.473633 1.246643,1
530,1.709595 1.904602 2.446289 2.857971 2.901001 2.234497 1.280823 0.488586 0.293274 0.475159 1.093750 1.443787,1
531,1.699829 2.042542 2.921753 4.790039 5.549316 5.368042 3.226624 0.463867 -1.997986 -2.538147 -2.093811 0.238647 2.810364 5.586853 8.043518 8.944092 7.981567 4.678040 0.634766 -3.392029 -5.801697 -6.026001 -4.743347 -2.345886 -0.235901 0.967102,1
532,1.640625 1.755676 2.119751 2.898254 4.027405 4.722290 4.698792 3.713684 2.041321 0.258789 -1.293945 -1.843567 -1.610413 -0.663757 0.476990 1.200562,1
533,1.556396 1.774597 2.196655 3.143005 5.214539 7.414551 8.110657 7.357788 4.253845 0.438538 -3.375549 -5.253601 -5.205078 -3.896179 -1.372986 0.401306 1.275330,1
534,1.712341 1.838989 2.029724 2.091675 1.992493 1.704407 1.386414 1.188354 1.186523 1.340942,1
535,1.697083 2.046204 3.024597 4.273987 4.489136 3.464355 1.335449 -0.725708 -1.438599 -1.126709 0.212402 1.113281,1
536,1.729126 1.908569 2.066345 2.117920 2.102661 1.870728 1.565247 1.215820 1.007385 1.056519 1.197205 1.390991,1
537,1.645813 1.748047 2.062988 2.830505 4.357605 6.015320 6.700134 6.192322 4.117737 1.333008 -1.446228 -3.360291 -3.708801 -2.962341 -1.289673 0.286255 1.170044,1
538,1.657715 1.808167 2.154846 2.909241 3.730774 4.007263 3.782959 2.737427 1.391602 0.039368 -0.756226 -0.835876 -0.462646 0.382385 1.048889 1.430969,1
539,1.680908 1.829529 2.037659 2.102356 1.947632 1.629333 1.302490 1.087036 1.102905 1.311035,1
540,1.690674 1.766968 1.897278 2.083740 2.112427 2.046509 1.948853 1.736755 1.486816 1.218567 1.103516 1.068420 1.095886 1.271362 1.445923,1
541,1.657104 1.784668 2.240601 3.340454 5.214844 6.683655 6.935120 5.718994 3.002930 -0.097961 -2.886353 -4.058838 -3.785095 -2.359009 -0.473938 0.798950 1.412048,1
542,1.737061 2.039185 2.724304 4.004517 4.755859 4.657593 3.633423 1.880798 -0.041199 -1.514282 -1.870117 -1.551514 -0.365906 0.745239 1.343079,1
543,1.720886 1.843262 2.056885 2.160950 2.136841 2.021790 1.771851 1.451721 1.165466 1.034851 1.011353 1.134338 1.347961,1
544,1.653442 1.822205 2.299194 3.581848 5.285645 5.593262 4.784241 2.200317 -0.745544 -2.536316 -2.834473 -1.827393 0.032349 1.058044,1
545,1.577759 1.856384 2.580872 4.281921 6.104126 6.382751 4.962463 1.831055 -1.604004 -3.522644 -3.701782 -2.112427 -0.041199 1.086426,1
546,1.639099 1.827698 2.329102 3.579102 5.617371 6.296082 6.048889 3.878174 0.884705 -2.110596 -3.352661 -3.319702 -2.073364 -0.105896 1.000977,1
547,1.716003 2.020264 2.522583 2.709961 2.395325 1.642761 0.860291 0.487061 0.628967 1.116638 1.470032,1
548,1.687927 2.036438 2.843018 4.067688 4.690552 4.491882 3.121643 1.211243 -0.647888 -1.584473 -1.540222 -0.679932 0.488586 1.211548,1
549,1.723938 1.855469 1.987610 1.931152 1.713867 1.412354 1.189575 1.146240 1.306152,1
550,1.715393 1.889648 2.032166 2.040100 1.859741 1.588135 1.311340 1.214294 1.260986 1.421204,1
551,1.681824 1.860657 2.266846 3.160095 4.311218 4.806519 4.761658 3.773804 1.968689 0.061340 -1.521606 -1.887512 -1.633606 -0.692444 0.450745 1.165161,1
552,1.724243 1.956482 2.461853 3.307495 3.977051 4.152527 3.712158 2.565002 1.243591 -0.066528 -0.903015 -0.999451 -0.630493 0.170288 0.912781 1.371765,1
553,1.673889 1.781921 2.199707 3.171082 4.263611 4.486389 3.497009 1.688843 -0.199890 -1.376648 -1.361084 -0.337524 0.791321 1.396484,1
554,1.628113 1.751404 2.169495 3.243408 5.481873 7.105103 7.084351 5.289307 1.793213 -1.979065 -4.191589 -4.578247 -3.322144 -0.890808 0.690308 1.410828,1
555,1.638794 1.763306 2.152710 3.210144 4.444275 4.606323 3.668518 1.635132 -0.512085 -1.520386 -1.490784 -0.346375 0.818481 1.388855,1
556,1.694946 2.006226 2.826843 4.412231 5.661316 5.569153 4.005737 1.450500 -1.150208 -2.657471 -2.626953 -1.018677 1.569824 3.398437 3.837280 3.218079 1.815796 0.362244 -0.226746 0.739441 2.789612 4.700012 5.064392 3.561096 0.956116 -1.261597 -2.674561 -2.583618 -1.435242 -0.016479 1.006775,1
557,1.670532 1.829834 2.120972 2.230530 2.083130 1.654053 1.180115 0.959778 0.975037 1.253967,1
558,1.729126 1.892090 2.024841 2.008972 1.840210 1.563721 1.296387 1.180420 1.227417 1.392517,1
559,1.680298 1.775513 2.015991 2.044983 2.069092 1.879578 1.590271 1.294250 1.187134 1.155090 1.205444 1.423950,1
560,1.650085 1.865845 2.513428 3.889465 4.616699 4.313354 2.545471 0.254211 -1.423645 -1.739197 -0.888367 0.527344 1.283264,1
561,1.676331 1.834412 2.211914 3.031311 4.007568 4.449768 4.363403 3.395386 1.734924 -0.067139 -1.520996 -1.719360 -1.211853 -0.181274 0.807800 1.358948,1
562,1.682434 1.896973 2.541199 3.956604 4.896545 4.725342 3.005981 0.655212 -1.404724 -1.979980 -1.444702 0.072021 1.090698,1
563,1.707764 1.945190 2.464905 3.695679 4.417725 4.407043 3.356628 1.492615 -0.436096 -1.443787 -1.474609 -0.797119 0.483398 1.222229,1
564,1.658325 1.772461 2.026367 2.117920 2.108765 1.809387 1.424866 1.127625 1.068115 1.121521 1.366577,1
565,1.705933 2.028503 2.882385 3.840637 3.938293 3.015747 1.306763 -0.292664 -0.849915 -0.598755 0.479431 1.209106,1
566,1.648254 1.875610 2.539062 4.230347 5.898132 6.053467 4.446716 1.363220 -1.783447 -3.264465 -3.153687 -1.398621 0.381470 1.243896,1
567,1.675110 1.755066 2.072144 2.897644 4.737244 5.902405 5.819702 4.801331 2.436829 -0.329895 -2.362976 -2.927246 -2.704468 -1.182861 0.333862 1.145630,1
568,1.708679 1.831055 1.953735 1.994019 1.968079 1.793213 1.559143 1.329346 1.217957 1.229248 1.306152 1.449585,1
569,1.616821 1.760864 2.225342 3.392639 5.112915 5.843811 5.180664 2.871094 0.084534 -2.301636 -2.993469 -2.368164 -0.635071 0.751038 1.386108,1
570,1.644897 1.752930 2.137146 2.983704 4.923096 6.936646 7.452393 6.989136 4.552917 1.042786 -2.572632 -4.661865 -4.982605 -3.989868 -1.602173 0.277100 1.231995,1
571,1.698303 1.921082 2.494507 3.786011 5.985718 7.640076 8.023987 6.914673 3.881226 0.269775 -3.226929 -5.157776 -5.236816 -4.060059 -1.764221 0.140381 1.138306,1
572,1.619263 1.773071 2.229919 3.466492 5.377502 6.911926 7.361755 5.653992 2.337036 -1.464233 -3.875122 -4.732056 -3.547058 -1.672058 0.154114 1.194458,1
573,1.708374 1.968079 2.655640 4.153748 4.962158 4.861450 3.225403 0.902405 -1.318054 -2.033081 -1.821594 -0.468445 0.784302 1.381531,1
574,1.671143 1.819153 2.287598 3.374023 5.227051 6.264648 6.088867 4.202881 1.348267 -1.621094 -3.302917 -3.341675 -2.112732 -0.276184 0.912476 1.456299,1
575,1.669312 1.851807 2.406616 3.779297 4.893799 4.828491 3.222656 0.723877 -1.456299 -2.100525 -1.535645 0.060730 1.087952,1
